#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_9:5654072-5650965    -           1036 7941at71240          -            811         0 1129.4  24.5   1   2  4.4e-156  9.7e-155  515.9  14.0    17   421   122   567   112   581 0.91 -
scaffold_9:5654072-5650965    -           1036 7941at71240          -            811         0 1129.4  24.5   2   2    3e-187  6.6e-186  619.0   1.9   417   811   615  1027   598  1027 0.96 -
scaffold_2:18387808-18384677  -           1044 7941at71240          -            811   2.8e-74  249.7  12.9   2   8   7.6e-12   1.7e-10   38.8   0.0   615   794    49   236    44   243 0.84 -
scaffold_2:18387808-18384677  -           1044 7941at71240          -            811   2.8e-74  249.7  12.9   3   8     1e-19   2.2e-18   64.9   0.0   678   806   246   377   243   381 0.91 -
scaffold_2:18387808-18384677  -           1044 7941at71240          -            811   2.8e-74  249.7  12.9   4   8   3.4e-18   7.6e-17   59.8   0.1   646   794   319   465   319   468 0.95 -
scaffold_2:18387808-18384677  -           1044 7941at71240          -            811   2.8e-74  249.7  12.9   5   8   2.6e-07   5.9e-06   23.8   0.0   616   700   457   542   454   559 0.68 -
scaffold_2:18387808-18384677  -           1044 7941at71240          -            811   2.8e-74  249.7  12.9   6   8   2.6e-28   5.8e-27   93.3   0.3   532   780   646   902   583   913 0.89 -
scaffold_2:18387808-18384677  -           1044 7941at71240          -            811   2.8e-74  249.7  12.9   7   8      0.53        12    2.9   0.0   581   621   917   957   905   982 0.79 -
scaffold_2:18387808-18384677  -           1044 7941at71240          -            811   2.8e-74  249.7  12.9   8   8      0.21       4.6    4.3   0.0   729   777   996  1044   988  1044 0.74 -
scaffold_560:20218-21471      -            418 7941at71240          -            811   3.2e-74  249.6   7.0   1   5   8.3e-06   0.00019   18.8   0.1   204   254     3    53     1    55 0.68 -
scaffold_560:20218-21471      -            418 7941at71240          -            811   3.2e-74  249.6   7.0   2   5   1.1e-15   2.5e-14   51.5   0.0   703   776    56   129    53   129 0.97 -
scaffold_560:20218-21471      -            418 7941at71240          -            811   3.2e-74  249.6   7.0   3   5     2e-24   4.4e-23   80.4   0.1   703   804   126   227   124   232 0.97 -
scaffold_560:20218-21471      -            418 7941at71240          -            811   3.2e-74  249.6   7.0   4   5   1.2e-12   2.7e-11   41.4   0.1   703   777   231   305   226   307 0.96 -
scaffold_560:20218-21471      -            418 7941at71240          -            811   3.2e-74  249.6   7.0   5   5     2e-20   4.4e-19   67.2   0.0   702   806   300   404   298   409 0.96 -
scaffold_2:1827754-1825790    -            655 7941at71240          -            811     4e-74  249.2  10.6   1   6   1.8e-05   0.00041   17.7   0.0   119   177    16    74    11    79 0.93 -
scaffold_2:1827754-1825790    -            655 7941at71240          -            811     4e-74  249.2  10.6   2   6   2.3e-15   5.1e-14   50.5   0.0    73   186    73   188    71   195 0.93 -
scaffold_2:1827754-1825790    -            655 7941at71240          -            811     4e-74  249.2  10.6   3   6     1e-15   2.3e-14   51.6   0.6   654   795   190   334   186   337 0.84 -
scaffold_2:1827754-1825790    -            655 7941at71240          -            811     4e-74  249.2  10.6   4   6   1.5e-10   3.3e-09   34.5   0.0   696   776   340   423   331   424 0.88 -
scaffold_2:1827754-1825790    -            655 7941at71240          -            811     4e-74  249.2  10.6   5   6   8.4e-21   1.9e-19   68.4   0.4   664   805   413   557   412   560 0.92 -
scaffold_2:1827754-1825790    -            655 7941at71240          -            811     4e-74  249.2  10.6   6   6   7.4e-12   1.7e-10   38.8   0.0   729   809   551   631   550   633 0.96 -
scaffold_10:12021725-12020385 -            447 7941at71240          -            811   6.5e-74  248.5   2.0   1   5   6.4e-17   1.4e-15   55.6   0.0   703   804     7   108     1   110 0.93 -
scaffold_10:12021725-12020385 -            447 7941at71240          -            811   6.5e-74  248.5   2.0   2   5     3e-14   6.6e-13   46.8   0.0   704   785    78   159    77   160 0.96 -
scaffold_10:12021725-12020385 -            447 7941at71240          -            811   6.5e-74  248.5   2.0   3   5   6.8e-15   1.5e-13   48.9   0.0   704   789   148   233   147   234 0.97 -
scaffold_10:12021725-12020385 -            447 7941at71240          -            811   6.5e-74  248.5   2.0   4   5   2.9e-24   6.3e-23   79.9   0.0   647   779   228   363   221   367 0.91 -
scaffold_10:12021725-12020385 -            447 7941at71240          -            811   6.5e-74  248.5   2.0   5   5   4.1e-13   9.2e-12   43.0   0.0   704   791   358   445   357   446 0.93 -
scaffold_12:3899092-3897563   -            510 7941at71240          -            811   9.2e-74  248.0   8.6   1   6       1.9        41    1.1   0.0   738   777     1    40     1    66 0.71 -
scaffold_12:3899092-3897563   -            510 7941at71240          -            811   9.2e-74  248.0   8.6   2   6   1.3e-11     3e-10   38.0   0.0   708   776    76   149    69   151 0.89 -
scaffold_12:3899092-3897563   -            510 7941at71240          -            811   9.2e-74  248.0   8.6   3   6     7e-16   1.5e-14   52.2   0.0   705   806   113   214   108   219 0.94 -
scaffold_12:3899092-3897563   -            510 7941at71240          -            811   9.2e-74  248.0   8.6   4   6   1.7e-22   3.8e-21   74.0   0.2   644   795   226   382   217   384 0.93 -
scaffold_12:3899092-3897563   -            510 7941at71240          -            811   9.2e-74  248.0   8.6   5   6   1.6e-16   3.5e-15   54.3   0.2   709   804   331   426   325   432 0.96 -
scaffold_12:3899092-3897563   -            510 7941at71240          -            811   9.2e-74  248.0   8.6   6   6   7.1e-19   1.6e-17   62.1   0.1   642   783   366   510   364   510 0.95 -
scaffold_7:2502508-2503860    -            451 7941at71240          -            811   1.7e-73  247.2   1.9   1   4   3.3e-20   7.3e-19   66.5   0.0   623   781     4   167     4   170 0.88 -
scaffold_7:2502508-2503860    -            451 7941at71240          -            811   1.7e-73  247.2   1.9   2   4   4.6e-17     1e-15   56.1   0.0   704   808   160   264   159   266 0.94 -
scaffold_7:2502508-2503860    -            451 7941at71240          -            811   1.7e-73  247.2   1.9   3   4   1.6e-22   3.5e-21   74.2   0.0   701   808   262   369   260   371 0.95 -
scaffold_7:2502508-2503860    -            451 7941at71240          -            811   1.7e-73  247.2   1.9   4   4   8.9e-15     2e-13   48.5   0.1   701   779   367   445   364   450 0.95 -
scaffold_559:7694-25283       -            447 7941at71240          -            811   4.2e-73  245.9   8.2   1   4   1.1e-26   2.4e-25   87.9   0.3   654   808     1   159     1   162 0.95 -
scaffold_559:7694-25283       -            447 7941at71240          -            811   4.2e-73  245.9   8.2   2   4   3.6e-17     8e-16   56.4   0.0   674   786   162   277   159   277 0.92 -
scaffold_559:7694-25283       -            447 7941at71240          -            811   4.2e-73  245.9   8.2   3   4   1.5e-15   3.3e-14   51.1   0.1   686   777   244   338   244   341 0.93 -
scaffold_559:7694-25283       -            447 7941at71240          -            811   4.2e-73  245.9   8.2   4   4   4.7e-23     1e-21   75.9   0.2   650   799   278   430   278   445 0.94 -
scaffold_2:13373666-13366827  -            865 7941at71240          -            811     5e-73  245.6   0.4   1   6   7.9e-13   1.8e-11   42.0   0.0   654   792   114   257    96   264 0.86 -
scaffold_2:13373666-13366827  -            865 7941at71240          -            811     5e-73  245.6   0.4   2   6   1.9e-19   4.3e-18   63.9   0.0   618   783   147   318   147   318 0.91 -
scaffold_2:13373666-13366827  -            865 7941at71240          -            811     5e-73  245.6   0.4   3   6   2.4e-15   5.3e-14   50.4   0.0   666   777   268   382   263   385 0.90 -
scaffold_2:13373666-13366827  -            865 7941at71240          -            811     5e-73  245.6   0.4   4   6   9.3e-17   2.1e-15   55.1   0.0   653   792   325   467   323   474 0.92 -
scaffold_2:13373666-13366827  -            865 7941at71240          -            811     5e-73  245.6   0.4   5   6   5.3e-14   1.2e-12   45.9   0.0   653   788   465   603   462   606 0.93 -
scaffold_2:13373666-13366827  -            865 7941at71240          -            811     5e-73  245.6   0.4   6   6   4.6e-07     1e-05   23.0   0.0   659   784   576   705   564   719 0.79 -
scaffold_2:11640009-11641526  -            506 7941at71240          -            811   6.4e-73  245.3   7.8   1   5   2.6e-15   5.8e-14   50.3   0.1   699   784     6    91     3    95 0.94 -
scaffold_2:11640009-11641526  -            506 7941at71240          -            811   6.4e-73  245.3   7.8   2   5   1.1e-09   2.4e-08   31.7   0.0   714   785    91   162    85   163 0.93 -
scaffold_2:11640009-11641526  -            506 7941at71240          -            811   6.4e-73  245.3   7.8   3   5   2.5e-16   5.6e-15   53.6   0.1   710   789   157   236   155   241 0.93 -
scaffold_2:11640009-11641526  -            506 7941at71240          -            811   6.4e-73  245.3   7.8   4   5     2e-11   4.5e-10   37.4   0.0   296   390   230   330   229   336 0.85 -
scaffold_2:11640009-11641526  -            506 7941at71240          -            811   6.4e-73  245.3   7.8   5   5   5.8e-25   1.3e-23   82.2   0.1   649   790   338   482   336   499 0.91 -
scaffold_10:10214743-10216344 -            534 7941at71240          -            811   1.1e-72  244.5   0.5   1   5   2.2e-09   4.9e-08   30.7   0.0   711   777     1    66     1    68 0.95 -
scaffold_10:10214743-10216344 -            534 7941at71240          -            811   1.1e-72  244.5   0.5   2   5   6.2e-05    0.0014   15.9   0.0   142   181    68   107    66   110 0.94 -
scaffold_10:10214743-10216344 -            534 7941at71240          -            811   1.1e-72  244.5   0.5   3   5   5.3e-23   1.2e-21   75.7   0.0   618   795   111   297   108   298 0.92 -
scaffold_10:10214743-10216344 -            534 7941at71240          -            811   1.1e-72  244.5   0.5   4   5   1.3e-25   2.9e-24   84.3   0.1   649   808   288   452   285   455 0.95 -
scaffold_10:10214743-10216344 -            534 7941at71240          -            811   1.1e-72  244.5   0.5   5   5   2.9e-12   6.4e-11   40.2   0.0   708   783   457   532   451   534 0.95 -
scaffold_559:879-2369         -            497 7941at71240          -            811   2.2e-72  243.5   1.9   1   6   3.3e-07   7.3e-06   23.5   0.0    91   174    17   100     7   102 0.91 -
scaffold_559:879-2369         -            497 7941at71240          -            811   2.2e-72  243.5   1.9   2   6   7.2e-18   1.6e-16   58.7   0.0   706   794   100   189    97   192 0.95 -
scaffold_559:879-2369         -            497 7941at71240          -            811   2.2e-72  243.5   1.9   3   6   2.4e-09   5.4e-08   30.5   0.0   713   783   178   248   177   248 0.97 -
scaffold_559:879-2369         -            497 7941at71240          -            811   2.2e-72  243.5   1.9   4   6   1.3e-20   2.9e-19   67.8   0.1   672   786   204   321   203   322 0.93 -
scaffold_559:879-2369         -            497 7941at71240          -            811   2.2e-72  243.5   1.9   5   6   1.5e-12   3.3e-11   41.2   0.1   705   777   310   382   309   385 0.96 -
scaffold_559:879-2369         -            497 7941at71240          -            811   2.2e-72  243.5   1.9   6   6   1.8e-16     4e-15   54.1   0.1   705   799   380   474   378   486 0.94 -
scaffold_7:5663257-5661911    -            449 7941at71240          -            811   2.8e-72  243.1   0.3   1   5   4.3e-07   9.6e-06   23.1   0.0   279   360     2    84     1    85 0.94 -
scaffold_7:5663257-5661911    -            449 7941at71240          -            811   2.8e-72  243.1   0.3   2   5   1.8e-21   3.9e-20   70.7   0.1   689   804    63   181    58   187 0.89 -
scaffold_7:5663257-5661911    -            449 7941at71240          -            811   2.8e-72  243.1   0.3   3   5   7.6e-19   1.7e-17   62.0   0.0   703   779   185   261   181   262 0.97 -
scaffold_7:5663257-5661911    -            449 7941at71240          -            811   2.8e-72  243.1   0.3   4   5     1e-17   2.3e-16   58.2   0.0   703   781   255   333   254   335 0.95 -
scaffold_7:5663257-5661911    -            449 7941at71240          -            811   2.8e-72  243.1   0.3   5   5     1e-12   2.3e-11   41.7   0.0   674   791   328   448   327   449 0.87 -
scaffold_13:7490201-7491895   -            565 7941at71240          -            811   3.2e-72  242.9   3.9   1   6    0.0047       0.1    9.7   0.0   721   800     9    93     1   104 0.62 -
scaffold_13:7490201-7491895   -            565 7941at71240          -            811   3.2e-72  242.9   3.9   2   6   3.7e-14   8.2e-13   46.5   0.0   709   808   106   205    97   208 0.95 -
scaffold_13:7490201-7491895   -            565 7941at71240          -            811   3.2e-72  242.9   3.9   3   6   7.1e-14   1.6e-12   45.5   0.1   709   807   210   308   201   312 0.93 -
scaffold_13:7490201-7491895   -            565 7941at71240          -            811   3.2e-72  242.9   3.9   4   6   8.3e-28   1.8e-26   91.6   0.0   618   779   289   457   288   458 0.93 -
scaffold_13:7490201-7491895   -            565 7941at71240          -            811   3.2e-72  242.9   3.9   5   6   1.4e-16   3.1e-15   54.5   0.1   703   794   451   542   448   543 0.97 -
scaffold_13:7490201-7491895   -            565 7941at71240          -            811   3.2e-72  242.9   3.9   6   6   0.00058     0.013   12.7   0.0   703   743   521   561   517   564 0.90 -
scaffold_12:12413168-12414625 -            486 7941at71240          -            811     4e-72  242.6   1.7   1   5   7.7e-05    0.0017   15.6   0.0   109   172     3    66     1    71 0.65 -
scaffold_12:12413168-12414625 -            486 7941at71240          -            811     4e-72  242.6   1.7   2   5   5.5e-22   1.2e-20   72.3   0.0   650   783    79   214    74   214 0.94 -
scaffold_12:12413168-12414625 -            486 7941at71240          -            811     4e-72  242.6   1.7   3   5   6.8e-19   1.5e-17   62.1   0.1   706   786   207   287   204   287 0.97 -
scaffold_12:12413168-12414625 -            486 7941at71240          -            811     4e-72  242.6   1.7   4   5   1.5e-21   3.4e-20   70.9   0.2   704   807   275   378   274   382 0.97 -
scaffold_12:12413168-12414625 -            486 7941at71240          -            811     4e-72  242.6   1.7   5   5   5.3e-10   1.2e-08   32.7   0.0   708   807   384   483   378   485 0.88 -
scaffold_7:2080212-2078836    -            459 7941at71240          -            811     5e-72  242.3   0.1   1   5   6.8e-22   1.5e-20   72.0   0.0   656   779     3   129     1   132 0.90 -
scaffold_7:2080212-2078836    -            459 7941at71240          -            811     5e-72  242.3   0.1   2   5   3.5e-20   7.8e-19   66.4   0.0   703   802   123   222   118   226 0.97 -
scaffold_7:2080212-2078836    -            459 7941at71240          -            811     5e-72  242.3   0.1   3   5   5.1e-09   1.1e-07   29.4   0.0   277   361   252   337   247   340 0.93 -
