#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_2:18387808-18384677  -           1044 8828at71240          -            913         0 1299.0  23.8   1   2         0         0 1283.5  21.7     1   904     2   965     2   971 0.93 -
scaffold_2:18387808-18384677  -           1044 8828at71240          -            913         0 1299.0  23.8   2   2   7.6e-05    0.0017   15.7   0.0   886   913  1017  1044   989  1044 0.77 -
scaffold_7:3213113-3211893    -            407 8828at71240          -            913  2.9e-107  359.1  21.1   2   5   5.8e-06   0.00013   19.4   0.1   325   356   120   151   117   153 0.90 -
scaffold_7:3213113-3211893    -            407 8828at71240          -            913  2.9e-107  359.1  21.1   3   5   5.9e-34   1.3e-32  112.0   1.7   233   353   133   253   131   255 0.98 -
scaffold_7:3213113-3211893    -            407 8828at71240          -            913  2.9e-107  359.1  21.1   4   5   1.7e-37   3.9e-36  123.7   0.7   228   357   233   362   227   364 0.94 -
scaffold_7:3213113-3211893    -            407 8828at71240          -            913  2.9e-107  359.1  21.1   5   5     3e-27   6.5e-26   89.9   0.1   258   364   298   404   296   406 0.98 -
scaffold_12:12700422-12693195 -            541 8828at71240          -            913    3e-107  359.0  16.3   1   5   2.4e-21   5.3e-20   70.3   0.1   235   350     4   119     1   120 0.95 -
scaffold_12:12700422-12693195 -            541 8828at71240          -            913    3e-107  359.0  16.3   2   5   4.5e-27     1e-25   89.2   0.0   232   360    72   199    69   200 0.97 -
scaffold_12:12700422-12693195 -            541 8828at71240          -            913    3e-107  359.0  16.3   3   5   1.2e-30   2.7e-29  101.0   0.2   233   357   177   301   166   302 0.96 -
scaffold_12:12700422-12693195 -            541 8828at71240          -            913    3e-107  359.0  16.3   4   5   1.2e-29   2.7e-28   97.8   0.1   232   364   281   413   279   418 0.97 -
scaffold_12:12700422-12693195 -            541 8828at71240          -            913    3e-107  359.0  16.3   5   5   2.4e-12   5.2e-11   40.5   0.8   230   352   419   541   410   541 0.94 -
scaffold_6:27404134-27407010  -            868 8828at71240          -            913  2.5e-106  356.0  12.6   1   6   2.8e-22   6.2e-21   73.4   0.0   236   361   113   238    83   240 0.96 -
scaffold_6:27404134-27407010  -            868 8828at71240          -            913  2.5e-106  356.0  12.6   2   6   7.8e-07   1.7e-05   22.3   0.0   255   294   237   276   236   284 0.93 -
scaffold_6:27404134-27407010  -            868 8828at71240          -            913  2.5e-106  356.0  12.6   3   6   5.7e-41   1.3e-39  135.2   1.4   162   364   286   490   282   496 0.96 -
scaffold_6:27404134-27407010  -            868 8828at71240          -            913  2.5e-106  356.0  12.6   4   6   7.4e-29   1.6e-27   95.2   1.4   232   360   521   649   517   652 0.98 -
scaffold_6:27404134-27407010  -            868 8828at71240          -            913  2.5e-106  356.0  12.6   5   6   3.9e-06   8.6e-05   20.0   0.0   248   293   642   687   641   703 0.89 -
scaffold_6:27404134-27407010  -            868 8828at71240          -            913  2.5e-106  356.0  12.6   6   6   6.5e-05    0.0014   15.9   0.0   278   364   705   791   693   795 0.90 -
scaffold_8:22296385-22294061  -            775 8828at71240          -            913  5.9e-105  351.4  12.8   1   5   1.8e-22   4.1e-21   74.0   0.2   242   409   120   293   113   294 0.92 -
scaffold_8:22296385-22294061  -            775 8828at71240          -            913  5.9e-105  351.4  12.8   2   5   1.9e-29   4.1e-28   97.1   0.2   237   361   291   415   286   420 0.97 -
scaffold_8:22296385-22294061  -            775 8828at71240          -            913  5.9e-105  351.4  12.8   3   5     7e-26   1.6e-24   85.3   0.1   260   364   419   523   414   528 0.96 -
scaffold_8:22296385-22294061  -            775 8828at71240          -            913  5.9e-105  351.4  12.8   4   5     6e-28   1.3e-26   92.1   0.8   231   377   530   681   520   682 0.92 -
scaffold_8:22296385-22294061  -            775 8828at71240          -            913  5.9e-105  351.4  12.8   5   5   0.00035    0.0077   13.5   0.0   774   826   670   723   668   767 0.71 -
scaffold_6:27371409-27407016  -           1413 8828at71240          -            913  1.7e-104  349.9  12.8   1   6   6.6e-22   1.5e-20   72.2   0.0   236   361   656   781   652   783 0.97 -
scaffold_6:27371409-27407016  -           1413 8828at71240          -            913  1.7e-104  349.9  12.8   2   6   1.4e-06   3.1e-05   21.4   0.0   255   294   780   819   779   825 0.93 -
scaffold_6:27371409-27407016  -           1413 8828at71240          -            913  1.7e-104  349.9  12.8   3   6   1.2e-40   2.7e-39  134.2   1.4   162   364   829  1033   825  1039 0.96 -
scaffold_6:27371409-27407016  -           1413 8828at71240          -            913  1.7e-104  349.9  12.8   4   6   1.3e-28     3e-27   94.3   1.4   232   360  1064  1192  1059  1195 0.98 -
scaffold_6:27371409-27407016  -           1413 8828at71240          -            913  1.7e-104  349.9  12.8   5   6   4.6e-08     1e-06   26.3   0.1   249   357  1186  1292  1186  1292 0.96 -
scaffold_6:27371409-27407016  -           1413 8828at71240          -            913  1.7e-104  349.9  12.8   6   6   0.00013    0.0028   14.9   0.0   278   364  1248  1334  1237  1337 0.90 -
scaffold_7:5663257-5661911    -            449 8828at71240          -            913    3e-104  349.1  14.0   1   4   1.7e-21   3.8e-20   70.8   0.1   247   358     1   112     1   114 0.97 -
scaffold_7:5663257-5661911    -            449 8828at71240          -            913    3e-104  349.1  14.0   2   4   2.3e-31   5.2e-30  103.4   0.2   242   364   101   223   101   228 0.97 -
scaffold_7:5663257-5661911    -            449 8828at71240          -            913    3e-104  349.1  14.0   3   4   4.7e-33     1e-31  109.1   1.1   232   357   196   321   196   322 0.98 -
scaffold_7:5663257-5661911    -            449 8828at71240          -            913    3e-104  349.1  14.0   4   4   3.7e-29   8.3e-28   96.1   0.2   232   365   301   434   299   438 0.98 -
scaffold_6:2902056-2900194    -            621 8828at71240          -            913  2.6e-103  346.0  13.2   1   4   1.7e-18   3.8e-17   60.8   0.0   239   359    24   144    20   146 0.96 -
scaffold_6:2902056-2900194    -            621 8828at71240          -            913  2.6e-103  346.0  13.2   2   4   1.2e-54   2.5e-53  180.6   1.1   249   495   139   392   137   392 0.95 -
scaffold_6:2902056-2900194    -            621 8828at71240          -            913  2.6e-103  346.0  13.2   3   4   1.4e-18   3.2e-17   61.1   1.1   232   342   368   478   366   479 0.97 -
scaffold_6:2902056-2900194    -            621 8828at71240          -            913  2.6e-103  346.0  13.2   4   4   8.6e-21   1.9e-19   68.5   0.1   710   844   472   612   469   616 0.93 -
scaffold_12:12422309-12423703 -            465 8828at71240          -            913  9.8e-103  344.1   5.3   1   4   2.2e-23   4.9e-22   77.0   0.0   235   352     4   121     1   130 0.93 -
scaffold_12:12422309-12423703 -            465 8828at71240          -            913  9.8e-103  344.1   5.3   2   4   5.7e-22   1.3e-20   72.4   0.0   253   358    93   197    92   199 0.96 -
scaffold_12:12422309-12423703 -            465 8828at71240          -            913  9.8e-103  344.1   5.3   3   4     2e-32   4.4e-31  107.0   0.1   212   373   120   287   119   287 0.93 -
scaffold_12:12422309-12423703 -            465 8828at71240          -            913  9.8e-103  344.1   5.3   4   4   1.5e-33   3.2e-32  110.7   0.1   224   399   272   453   270   457 0.90 -
scaffold_12:12859293-12858154 -            380 8828at71240          -            913  1.6e-102  343.4  13.5   1   4   4.4e-27   9.7e-26   89.3   0.1   237   377     3   150     1   150 0.91 -
scaffold_12:12859293-12858154 -            380 8828at71240          -            913  1.6e-102  343.4  13.5   2   4   9.4e-31   2.1e-29  101.4   0.2   233   361    70   199    68   203 0.95 -
scaffold_12:12859293-12858154 -            380 8828at71240          -            913  1.6e-102  343.4  13.5   3   4   3.3e-32   7.3e-31  106.2   0.6   213   361   120   269   119   272 0.97 -
scaffold_12:12859293-12858154 -            380 8828at71240          -            913  1.6e-102  343.4  13.5   4   4   4.6e-23     1e-21   76.0   0.1   250   364   263   377   262   380 0.95 -
scaffold_9:12870891-12869047  -            615 8828at71240          -            913  4.3e-101  338.7   6.8   1   6     6e-13   1.3e-11   42.5   0.0   250   358     3   111     1   115 0.93 -
scaffold_9:12870891-12869047  -            615 8828at71240          -            913  4.3e-101  338.7   6.8   2   6   6.1e-22   1.3e-20   72.3   0.2   252   364   110   222   109   235 0.94 -
scaffold_9:12870891-12869047  -            615 8828at71240          -            913  4.3e-101  338.7   6.8   3   6   1.2e-07   2.6e-06   25.0   0.0   304   360   232   288   223   290 0.87 -
scaffold_9:12870891-12869047  -            615 8828at71240          -            913  4.3e-101  338.7   6.8   4   6   1.8e-21   3.9e-20   70.7   0.0   240   360   273   393   272   395 0.98 -
scaffold_9:12870891-12869047  -            615 8828at71240          -            913  4.3e-101  338.7   6.8   5   6   1.3e-31   2.8e-30  104.3   0.0   203   357   305   460   305   462 0.97 -
scaffold_9:12870891-12869047  -            615 8828at71240          -            913  4.3e-101  338.7   6.8   6   6   1.1e-18   2.4e-17   61.5   0.8   247   402   455   614   454   614 0.90 -
scaffold_9:10795389-10797359  -            657 8828at71240          -            913  1.5e-100  336.9  20.8   1   4   7.9e-33   1.7e-31  108.3   5.4   232   463   108   341    22   341 0.81 -
scaffold_9:10795389-10797359  -            657 8828at71240          -            913  1.5e-100  336.9  20.8   2   4   1.7e-30   3.9e-29  100.5   0.7   232   362   350   480   349   484 0.98 -
scaffold_9:10795389-10797359  -            657 8828at71240          -            913  1.5e-100  336.9  20.8   3   4   5.8e-32   1.3e-30  105.4   0.4   215   364   437   587   437   592 0.95 -
scaffold_9:10795389-10797359  -            657 8828at71240          -            913  1.5e-100  336.9  20.8   4   4     4e-17   8.8e-16   56.3   0.0   662   769   544   652   542   655 0.84 -
scaffold_7:13073371-13074561  -            397 8828at71240          -            913  5.9e-100  334.9  21.9   1   4   2.8e-16   6.2e-15   53.5   0.1   252   358     2   108     1   112 0.95 -
scaffold_7:13073371-13074561  -            397 8828at71240          -            913  5.9e-100  334.9  21.9   2   4   3.9e-25   8.5e-24   82.9   1.3   255   357   111   213   106   213 0.96 -
scaffold_7:13073371-13074561  -            397 8828at71240          -            913  5.9e-100  334.9  21.9   3   4     5e-34   1.1e-32  112.3   1.4   245   365   206   326   206   330 0.97 -
scaffold_7:13073371-13074561  -            397 8828at71240          -            913  5.9e-100  334.9  21.9   4   4     9e-37     2e-35  121.3   1.2   232   363   263   394   262   396 0.98 -
scaffold_10:17681193-17679988 -            402 8828at71240          -            913   1.6e-99  333.5   3.3   1   4   3.8e-29   8.4e-28   96.1   0.1   233   377     3   156     1   156 0.90 -
scaffold_10:17681193-17679988 -            402 8828at71240          -            913   1.6e-99  333.5   3.3   2   4     4e-27   8.8e-26   89.4   0.0   232   359    73   203    70   204 0.96 -
scaffold_10:17681193-17679988 -            402 8828at71240          -            913   1.6e-99  333.5   3.3   3   4   1.4e-32   3.2e-31  107.4   0.0   225   358   173   307   170   309 0.95 -
scaffold_10:17681193-17679988 -            402 8828at71240          -            913   1.6e-99  333.5   3.3   4   4   1.6e-18   3.6e-17   60.9   0.0   239   348   293   402   293   402 0.98 -
scaffold_10:10214743-10216344 -            534 8828at71240          -            913     2e-99  333.1  20.6   1   5   2.8e-15   6.2e-14   50.2   0.0   265   354     2    89     1    92 0.80 -
scaffold_10:10214743-10216344 -            534 8828at71240          -            913     2e-99  333.1  20.6   2   5   1.1e-18   2.5e-17   61.4   2.1   240   354    80   196    80   199 0.96 -
scaffold_10:10214743-10216344 -            534 8828at71240          -            913     2e-99  333.1  20.6   3   5   1.7e-27   3.8e-26   90.6   0.1   232   353   179   302   178   303 0.95 -
scaffold_10:10214743-10216344 -            534 8828at71240          -            913     2e-99  333.1  20.6   4   5   5.7e-29   1.3e-27   95.5   0.3   236   357   290   413   290   417 0.96 -
scaffold_10:10214743-10216344 -            534 8828at71240          -            913     2e-99  333.1  20.6   5   5   1.4e-23   3.2e-22   77.6   0.4   248   364   409   525   407   530 0.96 -
scaffold_8:21535109-21533043  -            689 8828at71240          -            913   1.9e-98  329.9   4.4   1   4     0.054       1.2    6.3   0.0   290   359    66   136    29   139 0.74 -
scaffold_8:21535109-21533043  -            689 8828at71240          -            913   1.9e-98  329.9   4.4   2   4   3.6e-18     8e-17   59.8   0.0   663   757   134   230   129   239 0.93 -
scaffold_8:21535109-21533043  -            689 8828at71240          -            913   1.9e-98  329.9   4.4   3   4   6.5e-23   1.4e-21   75.5   0.3   232   360   255   382   250   388 0.97 -
scaffold_8:21535109-21533043  -            689 8828at71240          -            913   1.9e-98  329.9   4.4   4   4   1.1e-56   2.4e-55  187.2   0.2   232   507   394   675   384   688 0.94 -
scaffold_5:1934028-1935551    -            508 8828at71240          -            913     3e-98  329.3  13.6   1   5      0.43       9.6    3.3   0.0   319   377     1    65     1    66 0.72 -
scaffold_5:1934028-1935551    -            508 8828at71240          -            913     3e-98  329.3  13.6   2   5   7.9e-22   1.7e-20   71.9   0.2   231   350    54   175    49   175 0.94 -
scaffold_5:1934028-1935551    -            508 8828at71240          -            913     3e-98  329.3  13.6   3   5   9.7e-20   2.1e-18   65.0   0.2   673   759   121   210   116   223 0.87 -
scaffold_5:1934028-1935551    -            508 8828at71240          -            913     3e-98  329.3  13.6   4   5   3.5e-35   7.8e-34  116.1   1.0   225   385   189   355   187   357 0.94 -
scaffold_5:1934028-1935551    -            508 8828at71240          -            913     3e-98  329.3  13.6   5   5   2.1e-32   4.7e-31  106.9   0.1   225   394   329   505   327   508 0.90 -
scaffold_8:25670726-25672231  -            502 8828at71240          -            913   5.8e-98  328.3  14.0   1   5   2.7e-19   5.9e-18   63.5   0.4   232   353    22   145     5   149 0.85 -
scaffold_8:25670726-25672231  -            502 8828at71240          -            913   5.8e-98  328.3  14.0   2   5   7.5e-21   1.6e-19   68.7   0.0   240   340   137   239   137   240 0.96 -
scaffold_8:25670726-25672231  -            502 8828at71240          -            913   5.8e-98  328.3  14.0   3   5   2.5e-27   5.5e-26   90.1   0.2   262   360   196   294   194   295 0.98 -
scaffold_8:25670726-25672231  -            502 8828at71240          -            913   5.8e-98  328.3  14.0   4   5   1.4e-31   3.1e-30  104.2   0.3   242   361   281   400   281   405 0.96 -
